(0.0010, 0.0080, 0.0190)	Architecture [9-29]	 Time 0.0290	 Loss 1.2790	 CELoss 1.2434	  RegLoss 0.0356	 s9 0.8811823129653931
(0.0020, 0.0100, 0.0200)	Architecture [9-34]	 Time 0.0330	 Loss 1.4534	 CELoss 1.4182	  RegLoss 0.0352	 s9 0.8787938952445984
(0.0010, 0.0060, 0.0120)	Architecture [9-39]	 Time 0.0210	 Loss 1.3014	 CELoss 1.2670	  RegLoss 0.0344	 s9 0.8737999200820923
(0.0010, 0.0080, 0.0190)	Architecture [9-44]	 Time 0.0290	 Loss 0.8076	 CELoss 0.7732	  RegLoss 0.0344	 s9 0.8737788796424866
(0.0020, 0.0100, 0.0270)	Architecture [9-49]	 Time 0.0400	 Loss 1.0163	 CELoss 0.9822	  RegLoss 0.0340	 s9 0.8712713718414307
(0.0010, 0.0110, 0.0280)	Architecture [9-54]	 Time 0.0420	 Loss 0.7781	 CELoss 0.7442	  RegLoss 0.0339	 s9 0.8705378174781799
(0.0010, 0.0110, 0.0260)	Architecture [10-4]	 Time 0.0390	 Loss 0.7627	 CELoss 0.7289	  RegLoss 0.0338	 s9 0.8695338368415833
(0.0020, 0.0090, 0.0190)	Architecture [10-9]	 Time 0.0310	 Loss 1.8704	 CELoss 1.8367	  RegLoss 0.0337	 s9 0.8689011931419373
(0.0010, 0.0080, 0.0180)	Architecture [10-14]	 Time 0.0290	 Loss 0.8690	 CELoss 0.8363	  RegLoss 0.0327	 s9 0.8625177145004272
(0.0020, 0.0080, 0.0180)	Architecture [10-19]	 Time 0.0280	 Loss 0.5510	 CELoss 0.5184	  RegLoss 0.0326	 s9 0.86179518699646
(0.0010, 0.0060, 0.0110)	Architecture [10-24]	 Time 0.0190	 Loss 0.8017	 CELoss 0.7692	  RegLoss 0.0325	 s9 0.8611822724342346
(0.0020, 0.0100, 0.0270)	Architecture [10-29]	 Time 0.0390	 Loss 0.9618	 CELoss 0.9293	  RegLoss 0.0325	 s9 0.8611934185028076
(0.0010, 0.0100, 0.0200)	Architecture [10-34]	 Time 0.0330	 Loss 0.9146	 CELoss 0.8828	  RegLoss 0.0318	 s9 0.856528639793396
(0.0020, 0.0100, 0.0270)	Architecture [10-39]	 Time 0.0390	 Loss 1.3043	 CELoss 1.2726	  RegLoss 0.0317	 s9 0.856243371963501
(0.0020, 0.0080, 0.0180)	Architecture [10-44]	 Time 0.0290	 Loss 1.2824	 CELoss 1.2516	  RegLoss 0.0307	 s9 0.8497042655944824
(0.0020, 0.0080, 0.0180)	Architecture [10-49]	 Time 0.0280	 Loss 0.6920	 CELoss 0.6620	  RegLoss 0.0300	 s9 0.8448187708854675
(0.0010, 0.0060, 0.0110)	Architecture [10-54]	 Time 0.0190	 Loss 1.2687	 CELoss 1.2392	  RegLoss 0.0295	 s9 0.8420606851577759
(0.0020, 0.0080, 0.0190)	Architecture [11-4]	 Time 0.0300	 Loss 0.8484	 CELoss 0.8188	  RegLoss 0.0296	 s9 0.8421635627746582
(0.0010, 0.0090, 0.0210)	Architecture [11-9]	 Time 0.0330	 Loss 1.2932	 CELoss 1.2640	  RegLoss 0.0292	 s9 0.8401023149490356
(0.0010, 0.0080, 0.0190)	Architecture [11-14]	 Time 0.0290	 Loss 2.1860	 CELoss 2.1581	  RegLoss 0.0280	 s9 0.8317180275917053
(0.0020, 0.0120, 0.0280)	Architecture [11-19]	 Time 0.0440	 Loss 0.6387	 CELoss 0.6127	  RegLoss 0.0260	 s9 0.8188663125038147
(0.0010, 0.0090, 0.0180)	Architecture [11-24]	 Time 0.0290	 Loss 0.7040	 CELoss 0.6792	  RegLoss 0.0248	 s9 0.811294674873352
(0.0020, 0.0080, 0.0190)	Architecture [11-29]	 Time 0.0300	 Loss 1.9391	 CELoss 1.9144	  RegLoss 0.0248	 s9 0.8109660744667053
(0.0020, 0.0090, 0.0200)	Architecture [11-34]	 Time 0.0320	 Loss 1.7268	 CELoss 1.7016	  RegLoss 0.0252	 s9 0.8138744831085205
(0.0020, 0.0090, 0.0190)	Architecture [11-39]	 Time 0.0310	 Loss 0.7757	 CELoss 0.7512	  RegLoss 0.0245	 s9 0.8094518184661865
(0.0010, 0.0080, 0.0190)	Architecture [11-44]	 Time 0.0290	 Loss 1.8902	 CELoss 1.8661	  RegLoss 0.0241	 s9 0.8065170645713806
(0.0020, 0.0060, 0.0110)	Architecture [11-49]	 Time 0.0190	 Loss 0.8148	 CELoss 0.7908	  RegLoss 0.0240	 s9 0.8058737516403198
(0.0020, 0.0090, 0.0200)	Architecture [11-54]	 Time 0.0310	 Loss 0.9719	 CELoss 0.9479	  RegLoss 0.0240	 s9 0.8058478236198425
(0.0010, 0.0100, 0.0190)	Architecture [12-4]	 Time 0.0320	 Loss 0.5289	 CELoss 0.5050	  RegLoss 0.0239	 s9 0.8053877353668213
(0.0020, 0.0080, 0.0200)	Architecture [12-9]	 Time 0.0300	 Loss 0.5676	 CELoss 0.5437	  RegLoss 0.0239	 s9 0.8052324652671814
(0.0020, 0.0080, 0.0190)	Architecture [12-14]	 Time 0.0300	 Loss 3.3323	 CELoss 3.3085	  RegLoss 0.0238	 s9 0.8048725128173828
(0.0010, 0.0080, 0.0190)	Architecture [12-19]	 Time 0.0290	 Loss 0.5646	 CELoss 0.5430	  RegLoss 0.0216	 s9 0.7905423641204834
(0.0020, 0.0080, 0.0200)	Architecture [12-24]	 Time 0.0310	 Loss 0.7049	 CELoss 0.6843	  RegLoss 0.0206	 s9 0.7838884592056274
(0.0010, 0.0080, 0.0180)	Architecture [12-29]	 Time 0.0290	 Loss 1.6744	 CELoss 1.6539	  RegLoss 0.0205	 s9 0.7830506563186646
(0.0020, 0.0110, 0.0260)	Architecture [12-34]	 Time 0.0400	 Loss 0.7638	 CELoss 0.7433	  RegLoss 0.0205	 s9 0.7835682034492493
(0.0010, 0.0080, 0.0180)	Architecture [12-39]	 Time 0.0290	 Loss 0.8138	 CELoss 0.7938	  RegLoss 0.0199	 s9 0.7795394659042358
(0.0020, 0.0090, 0.0200)	Architecture [12-44]	 Time 0.0320	 Loss 1.0337	 CELoss 1.0138	  RegLoss 0.0199	 s9 0.7794815897941589
(0.0020, 0.0070, 0.0180)	Architecture [12-49]	 Time 0.0280	 Loss 0.6654	 CELoss 0.6451	  RegLoss 0.0203	 s9 0.7820309400558472
(0.0020, 0.0070, 0.0180)	Architecture [12-54]	 Time 0.0280	 Loss 0.7664	 CELoss 0.7461	  RegLoss 0.0203	 s9 0.7819859385490417
(0.0020, 0.0100, 0.0270)	Architecture [13-4]	 Time 0.0400	 Loss 1.0341	 CELoss 1.0137	  RegLoss 0.0204	 s9 0.7828130125999451
(0.0020, 0.0060, 0.0110)	Architecture [13-9]	 Time 0.0210	 Loss 0.9120	 CELoss 0.8916	  RegLoss 0.0204	 s9 0.7828893661499023
(0.0020, 0.0090, 0.0180)	Architecture [13-14]	 Time 0.0300	 Loss 0.7817	 CELoss 0.7613	  RegLoss 0.0204	 s9 0.7827789783477783
(0.0010, 0.0100, 0.0190)	Architecture [13-19]	 Time 0.0310	 Loss 2.3158	 CELoss 2.2954	  RegLoss 0.0203	 s9 0.7821841835975647
(0.0010, 0.0080, 0.0190)	Architecture [13-24]	 Time 0.0300	 Loss 0.6862	 CELoss 0.6669	  RegLoss 0.0193	 s9 0.7755984663963318
(0.0020, 0.0050, 0.0110)	Architecture [13-29]	 Time 0.0190	 Loss 0.6873	 CELoss 0.6680	  RegLoss 0.0194	 s9 0.7759173512458801
(0.0020, 0.0080, 0.0200)	Architecture [13-34]	 Time 0.0310	 Loss 0.7918	 CELoss 0.7724	  RegLoss 0.0194	 s9 0.776175320148468
(0.0010, 0.0070, 0.0110)	Architecture [13-39]	 Time 0.0210	 Loss 0.9394	 CELoss 0.9202	  RegLoss 0.0192	 s9 0.7749146819114685
(0.0020, 0.0100, 0.0270)	Architecture [13-44]	 Time 0.0400	 Loss 0.8265	 CELoss 0.8072	  RegLoss 0.0193	 s9 0.7757269740104675
(0.0010, 0.0060, 0.0120)	Architecture [13-49]	 Time 0.0210	 Loss 0.3928	 CELoss 0.3735	  RegLoss 0.0193	 s9 0.7756307721138
(0.0010, 0.0070, 0.0100)	Architecture [13-54]	 Time 0.0190	 Loss 0.7373	 CELoss 0.7180	  RegLoss 0.0193	 s9 0.7755895853042603
(0.0010, 0.0080, 0.0180)	Architecture [14-4]	 Time 0.0300	 Loss 1.4396	 CELoss 1.4203	  RegLoss 0.0193	 s9 0.7755746841430664
(0.0010, 0.0060, 0.0120)	Architecture [14-9]	 Time 0.0210	 Loss 0.7008	 CELoss 0.6824	  RegLoss 0.0185	 s9 0.7701612114906311
(0.0020, 0.0050, 0.0110)	Architecture [14-14]	 Time 0.0190	 Loss 0.6580	 CELoss 0.6396	  RegLoss 0.0184	 s9 0.7694092392921448
(0.0020, 0.0090, 0.0160)	Architecture [14-19]	 Time 0.0290	 Loss 1.7804	 CELoss 1.7621	  RegLoss 0.0183	 s9 0.7691153883934021
(0.0020, 0.0070, 0.0120)	Architecture [14-24]	 Time 0.0230	 Loss 0.6098	 CELoss 0.5913	  RegLoss 0.0185	 s9 0.7703516483306885
(0.0010, 0.0060, 0.0110)	Architecture [14-29]	 Time 0.0190	 Loss 0.6357	 CELoss 0.6171	  RegLoss 0.0186	 s9 0.7708426713943481
(0.0020, 0.0090, 0.0190)	Architecture [14-34]	 Time 0.0300	 Loss 0.7990	 CELoss 0.7805	  RegLoss 0.0185	 s9 0.77036452293396
(0.0010, 0.0080, 0.0180)	Architecture [14-39]	 Time 0.0290	 Loss 1.5066	 CELoss 1.4885	  RegLoss 0.0181	 s9 0.7676129937171936
(0.0010, 0.0080, 0.0180)	Architecture [14-44]	 Time 0.0290	 Loss 0.7637	 CELoss 0.7463	  RegLoss 0.0174	 s9 0.7632354497909546
(0.0010, 0.0090, 0.0200)	Architecture [14-49]	 Time 0.0310	 Loss 1.0324	 CELoss 1.0150	  RegLoss 0.0174	 s9 0.7630987763404846
(0.0010, 0.0060, 0.0110)	Architecture [14-54]	 Time 0.0200	 Loss 0.5785	 CELoss 0.5610	  RegLoss 0.0175	 s9 0.7639240026473999
(0.0010, 0.0090, 0.0250)	Architecture [15-4]	 Time 0.0370	 Loss 0.8112	 CELoss 0.7937	  RegLoss 0.0175	 s9 0.7637073397636414
(0.0010, 0.0100, 0.0280)	Architecture [15-9]	 Time 0.0420	 Loss 1.2639	 CELoss 1.2464	  RegLoss 0.0175	 s9 0.7638274431228638
(0.0020, 0.0080, 0.0180)	Architecture [15-14]	 Time 0.0290	 Loss 1.0737	 CELoss 1.0562	  RegLoss 0.0175	 s9 0.7635199427604675
(0.0010, 0.0060, 0.0100)	Architecture [15-19]	 Time 0.0190	 Loss 0.8762	 CELoss 0.8588	  RegLoss 0.0174	 s9 0.7630201578140259
(0.0010, 0.0110, 0.0290)	Architecture [15-24]	 Time 0.0430	 Loss 1.7532	 CELoss 1.7358	  RegLoss 0.0174	 s9 0.7628331780433655
(0.0020, 0.0100, 0.0280)	Architecture [15-29]	 Time 0.0410	 Loss 0.9064	 CELoss 0.8888	  RegLoss 0.0176	 s9 0.7642006874084473
(0.0020, 0.0080, 0.0200)	Architecture [15-34]	 Time 0.0320	 Loss 0.7549	 CELoss 0.7368	  RegLoss 0.0181	 s9 0.7676059603691101
(0.0020, 0.0110, 0.0260)	Architecture [15-39]	 Time 0.0390	 Loss 0.7020	 CELoss 0.6840	  RegLoss 0.0181	 s9 0.7675104141235352
(0.0010, 0.0080, 0.0190)	Architecture [15-44]	 Time 0.0300	 Loss 0.9593	 CELoss 0.9412	  RegLoss 0.0182	 s9 0.7680497169494629
(0.0020, 0.0090, 0.0190)	Architecture [15-49]	 Time 0.0300	 Loss 0.7144	 CELoss 0.6962	  RegLoss 0.0182	 s9 0.7685034275054932
(0.0010, 0.0100, 0.0190)	Architecture [15-54]	 Time 0.0300	 Loss 0.5292	 CELoss 0.5110	  RegLoss 0.0182	 s9 0.7685062289237976
(0.0020, 0.0080, 0.0190)	Architecture [16-4]	 Time 0.0300	 Loss 0.8306	 CELoss 0.8122	  RegLoss 0.0183	 s9 0.7691870331764221
(0.0020, 0.0090, 0.0190)	Architecture [16-9]	 Time 0.0310	 Loss 0.9006	 CELoss 0.8822	  RegLoss 0.0184	 s9 0.7692753672599792
(0.0020, 0.0060, 0.0100)	Architecture [16-14]	 Time 0.0190	 Loss 0.5325	 CELoss 0.5142	  RegLoss 0.0184	 s9 0.7693641781806946
(0.0020, 0.0070, 0.0180)	Architecture [16-19]	 Time 0.0280	 Loss 0.5816	 CELoss 0.5632	  RegLoss 0.0183	 s9 0.7692659497261047
(0.0010, 0.0080, 0.0190)	Architecture [16-24]	 Time 0.0300	 Loss 1.7436	 CELoss 1.7252	  RegLoss 0.0184	 s9 0.7696426510810852
(0.0020, 0.0070, 0.0190)	Architecture [16-29]	 Time 0.0290	 Loss 0.5886	 CELoss 0.5710	  RegLoss 0.0175	 s9 0.7640551328659058
(0.0010, 0.0060, 0.0110)	Architecture [16-34]	 Time 0.0200	 Loss 0.4316	 CELoss 0.4140	  RegLoss 0.0175	 s9 0.7638874053955078
(0.0010, 0.0060, 0.0120)	Architecture [16-39]	 Time 0.0210	 Loss 0.7785	 CELoss 0.7610	  RegLoss 0.0175	 s9 0.7639225721359253
(0.0010, 0.0080, 0.0190)	Architecture [16-44]	 Time 0.0290	 Loss 1.5145	 CELoss 1.4969	  RegLoss 0.0175	 s9 0.7638567686080933
(0.0030, 0.0140, 0.0350)	Architecture [16-49]	 Time 0.0540	 Loss 0.7503	 CELoss 0.7338	  RegLoss 0.0165	 s9 0.7573755979537964
(0.0010, 0.0120, 0.0260)	Architecture [16-54]	 Time 0.0410	 Loss 0.4615	 CELoss 0.4455	  RegLoss 0.0160	 s9 0.7539799213409424
(0.0020, 0.0080, 0.0190)	Architecture [17-4]	 Time 0.0290	 Loss 0.6088	 CELoss 0.5931	  RegLoss 0.0157	 s9 0.7523252964019775
